,Unnamed: 0,index,ric,종목명,시가총액,시가총액_label,상장주식수,시장구분,btin,SIC,GICS
1020,1020,1020,089590,제주항공,922486530000,"9,224억원","26,356,758",KOSPI,항공 여객 운송업,운수창고업,운송
1021,1021,1021,089600,나스미디어,258701119050,"2,587억원","8,754,691",KOSDAQ,광고업,전문기술,"미디어,교육"
1022,1022,1022,089790,제이티,27696532185,276억원,"10,016,829",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
1023,1023,1023,089850,유비벨록스,39349804410,393억원,"7,115,697",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,IT하드웨어
1024,1024,1024,089890,코세스,92854310620,928억원,"16,851,962",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
1025,1025,1025,089970,에이피티씨,114778899300,"1,147억원","23,234,595",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",반도체
1026,1026,1026,089980,상아프론테크,165457017600,"1,654억원","14,263,536",KOSDAQ,플라스틱제품 제조업,화학,IT가전
1027,1027,1027,090080,평화산업,82101437580,821억원,"37,403,844",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
1028,1028,1028,090150,광진윈텍,21055296740,210억원,"9,658,393",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
1029,1029,1029,090350,노루페인트,168400000000,"1,684억원","20,000,000",KOSPI,기타 화학제품 제조업,화학,"건설,건축관련"
1030,1030,1030,090360,로보스타,248625000000,"2,486억원","9,750,000",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",기계
1031,1031,1031,090370,메타랩스,139218100000,"1,392억원","44,549,792",KOSPI,봉제의복 제조업,섬유의복,"화장품,의류,완구"
1032,1032,1032,090410,덕신하우징,50876200000,508억원,"40,060,000",KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",금속,"건설,건축관련"
1033,1033,1033,090430,아모레퍼시픽,8856461235000,"88,564억원","58,458,490",KOSPI,기타 화학제품 제조업,화학,"화장품,의류,완구"
1034,1034,1034,090460,비에이치,460253707200,"4,602억원","31,309,776",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1035,1035,1035,090470,제이스텍,103060524480,"1,030억원","14,597,808",KOSDAQ,특수 목적용 기계 제조업,반도체,디스플레이
1036,1036,1036,091120,이엠텍,206703870400,"2,067억원","15,198,814",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1037,1037,1037,091340,S&K폴리텍,47400070050,474억원,"11,703,721",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1038,1038,1038,091440,텔레필드,22651647030,226억원,"9,097,047",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
1039,1039,1039,091580,상신이디피,174777690000,"1,747억원","12,665,050",KOSDAQ,일차전지 및 축전지 제조업,IT부품,IT하드웨어
1040,1040,1040,091590,남화토건,133249000000,"1,332억원","11,740,000",KOSDAQ,건물 건설업,종합건설,"건설,건축관련"
1041,1041,1041,091700,파트론,450039767100,"4,500억원","54,156,410",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1042,1042,1042,091810,티웨이항공,380965725320,"3,809억원","46,974,812",KOSPI,항공 여객 운송업,운수창고업,운송
1043,1043,1043,091970,나노캠텍,127424236360,"1,274억원","21,202,036",KOSDAQ,플라스틱제품 제조업,화학,화학
1044,1044,1044,091990,셀트리온헬스케어,10947018167100,"109,470억원","140,526,549",KOSDAQ,기타 전문 도매업,도매,건강관리
1045,1045,1045,092040,아미코젠,576704875500,"5,767억원","19,191,510",KOSDAQ,기타 식품 제조업,"음식료,담배",건강관리
1046,1046,1046,092070,디엔에프,86094624000,860억원,"10,761,828",KOSDAQ,기타 화학제품 제조업,화학,반도체
1047,1047,1047,092130,이크레더블,193299780000,"1,932억원","12,043,600",KOSDAQ,기타 정보 서비스업,기타서비스,"상사,자본재"
1048,1048,1048,092200,디아이씨,124020103200,"1,240억원","22,467,410",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
1049,1049,1049,092220,KEC,113013879105,"1,130억원","112,451,621",KOSPI,반도체 제조업,전기전자,반도체
1050,1050,1050,092230,KPX홀딩스,264462839600,"2,644억원","4,224,646",KOSPI,기초 화학물질 제조업,화학,화학
1051,1051,1051,092440,기신정기,99280000000,992억원,"29,200,000",KOSPI,특수 목적용 기계 제조업,기계,기계
1052,1052,1052,092730,네오팜,324936871350,"3,249억원","7,461,237",KOSDAQ,기타 화학제품 제조업,화학,"화장품,의류,완구"
1053,1053,1053,092780,동양피스톤,56690220300,566억원,"13,168,460",KOSPI,자동차용 엔진 및 자동차 제조업,운수장비,자동차
1054,1054,1054,092870,엑시콘,52767990000,527억원,"8,883,500",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
1055,1055,1055,093050,LF,758778000000,"7,587억원","29,240,000",KOSPI,봉제의복 제조업,섬유의복,"화장품,의류,완구"
1056,1056,1056,093190,빅솔론,123321381050,"1,233억원","19,238,905",KOSDAQ,컴퓨터 및 주변장치 제조업,정보기기,IT하드웨어
1057,1057,1057,093230,이아이디,51101814856,511억원,"242,188,696",KOSPI,기타 전문 도매업,유통업,에너지
1058,1058,1058,093320,케이아이엔엑스,114436000000,"1,144억원","4,880,000",KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷,소프트웨어
1059,1059,1059,093380,풍강,24846472195,248억원,"9,879,313",KOSDAQ,기타 금속 가공제품 제조업,금속,자동차
1060,1060,1060,093520,매커스,68369879160,683억원,"16,163,092",KOSDAQ,기계장비 및 관련 물품 도매업,도매,IT하드웨어
1061,1061,1061,093640,다믈멀티미디어,41538375450,415억원,"7,404,345",KOSDAQ,반도체 제조업,반도체,반도체
1062,1062,1062,093920,서원인텍,93930000000,939억원,"18,600,000",KOSDAQ,통신 및 방송 장비 제조업,IT부품,IT하드웨어
1063,1063,1063,094170,동운아나텍,72026004110,720억원,"12,482,843",KOSDAQ,반도체 제조업,반도체,IT하드웨어
1064,1064,1064,094360,칩스앤미디어,49981325980,499억원,"7,415,627",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,반도체
1065,1065,1065,094820,일진파워,78107712620,781억원,"15,078,709",KOSDAQ,전기 및 통신 공사업,전문건설,"건설,건축관련"
1066,1066,1066,094840,슈프리마에이치큐,67962241600,679억원,"10,471,840",KOSDAQ,통신 및 방송 장비 제조업,컴퓨터서비스,IT하드웨어
1067,1067,1067,094850,참좋은여행,120120000000,"1,201억원","14,000,000",KOSDAQ,여행사 및 기타 여행보조 서비스업,사업지원,"호텔,레저서비스"
1068,1068,1068,094940,푸른기술,160081818700,"1,600억원","6,574,202",KOSDAQ,컴퓨터 및 주변장치 제조업,정보기기,IT하드웨어
1069,1069,1069,094970,제이엠티,45722695200,457억원,"16,748,240",KOSDAQ,전자부품 제조업,IT부품,디스플레이
1070,1070,1070,095190,이엠코리아,142605863200,"1,426억원","36,332,704",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",기계
1071,1071,1071,095270,웨이브일렉트로,260252718800,"2,602억원","10,798,868",KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",IT부품,IT하드웨어
1072,1072,1072,095340,ISC,123996494760,"1,239억원","13,869,854",KOSDAQ,전자부품 제조업,반도체,반도체
1073,1073,1073,095500,미래나노텍,75341639255,753억원,"23,289,533",KOSDAQ,플라스틱제품 제조업,IT부품,디스플레이
1074,1074,1074,095570,AJ네트웍스,224747016000,"2,247억원","46,822,295",KOSPI,산업용 기계 및 장비 임대업,서비스업,운송
1075,1075,1075,095610,테스,257975349300,"2,579억원","19,768,226",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
1076,1076,1076,095660,네오위즈,309001612800,"3,090억원","21,915,008",KOSDAQ,소프트웨어 개발 및 공급업,디지털컨텐츠,소프트웨어
1077,1077,1077,095700,제넥신,1572893168000,"15,728억원","20,427,184",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
1078,1078,1078,095720,웅진씽크빅,138484660000,"1,384억원","34,621,165",KOSPI,초등 교육기관,서비스업,"미디어,교육"
1079,1079,1079,095910,에스에너지,72167333400,721억원,"13,364,321",KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",IT부품,에너지
1080,1080,1080,096040,이트론,43670831932,436억원,"239,949,626",KOSDAQ,기타 전문 도매업,정보기기,IT하드웨어
1081,1081,1081,096240,청담러닝,157714078050,"1,577억원","7,674,651",KOSDAQ,일반 교습 학원,교육,"미디어,교육"
1082,1082,1082,096350,대창솔루션,66700018725,667억원,"108,455,315",KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",금속,기계
1083,1083,1083,096530,씨젠,466965556000,"4,669억원","26,234,020",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
1084,1084,1084,096610,알에프세미,55222596000,552억원,"8,120,970",KOSDAQ,반도체 제조업,반도체,IT하드웨어
1085,1085,1085,096630,에스코넥,100835543580,"1,008억원","65,265,724",KOSDAQ,통신 및 방송 장비 제조업,IT부품,IT하드웨어
1086,1086,1086,096640,멜파스,52930305990,529억원,"21,257,151",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1087,1087,1087,096760,JW홀딩스,445340241280,"4,453억원","63,258,557",KOSPI,기타 금융업,기타금융업,건강관리
1088,1088,1088,096770,SK이노베이션,18862975056000,"188,629억원","92,465,564",KOSPI,석유 정제품 제조업,화학,에너지
1089,1089,1089,096870,엘디티,21671408000,216억원,"6,678,400",KOSDAQ,반도체 제조업,반도체,디스플레이
1090,1090,1090,097520,엠씨넥스,191744731500,"1,917억원","13,794,585",KOSDAQ,영상 및 음향기기 제조업,IT부품,IT하드웨어
1091,1091,1091,097780,에스맥,252974323730,"2,529억원","220,938,274",KOSDAQ,통신 및 방송 장비 제조업,IT부품,IT하드웨어
1092,1092,1092,097800,윈팩,55227773160,552억원,"34,091,218",KOSDAQ,반도체 제조업,반도체,반도체
1093,1093,1093,097950,CJ제일제당,5201221263000,"52,012억원","15,054,186",KOSPI,기타 식품 제조업,음식료품,필수소비재
1094,1094,1094,098120,마이크로컨텍솔,23566691610,235억원,"8,312,766",KOSDAQ,전자부품 제조업,반도체,반도체
1095,1095,1095,098460,고영,1186745351700,"11,867억원","13,687,951",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",IT하드웨어
1096,1096,1096,098660,에스티오,22828888800,228억원,"8,455,144",KOSDAQ,봉제의복 제조업,"섬유,의류","화장품,의류,완구"
1097,1097,1097,099190,아이센스,304966683600,"3,049억원","13,737,238",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
1098,1098,1098,099220,SDN,61367774210,613억원,"39,979,006",KOSDAQ,기계장비 및 관련 물품 도매업,도매,에너지
1099,1099,1099,099320,쎄트렉아이,92597747000,925억원,"3,659,990",KOSDAQ,"항공기,우주선 및 부품 제조업",통신장비,"상사,자본재"
1100,1100,1100,099410,동방선기,22681178350,226억원,"13,541,002",KOSDAQ,선박 및 보트 건조업,"운송장비,부품",조선
1101,1101,1101,099440,스맥,90372006880,903억원,"27,220,484",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",기계
1102,1102,1102,100030,모바일리더,31950537220,319억원,"3,283,714",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
1103,1103,1103,100090,삼강엠앤티,150919027600,"1,509억원","26,020,522",KOSDAQ,1차 철강 제조업,금속,조선
1104,1104,1104,100120,뷰웍스,356566487250,"3,565억원","10,001,865",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
1105,1105,1105,100130,동국S&C,174286150000,"1,742억원","57,143,000",KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",금속,기계
1106,1106,1106,100220,비상교육,89937447720,899억원,"12,996,741",KOSPI,"서적, 잡지 및 기타 인쇄물 출판업",서비스업,"미디어,교육"
1107,1107,1107,100250,진양홀딩스,133030794960,"1,330억원","55,895,292",KOSPI,플라스틱제품 제조업,화학,화학
1108,1108,1108,100660,서암기계공업,50022000000,500억원,"12,600,000",KOSDAQ,일반 목적용 기계 제조업,"기계,장비",기계
1109,1109,1109,100700,세운메디칼,155052000000,"1,550억원","43,800,000",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
1110,1110,1110,101060,SBS미디어홀딩스,333652413150,"3,336억원","139,896,190",KOSPI,텔레비전 방송업,서비스업,"미디어,교육"
1111,1111,1111,101160,월덱스,82554965000,825억원,"16,510,993",KOSDAQ,전자부품 제조업,반도체,반도체
1112,1112,1112,101240,씨큐브,48061132770,480억원,"8,050,441",KOSDAQ,기초 화학물질 제조업,화학,"화장품,의류,완구"
1113,1113,1113,101330,모베이스,87207804320,872억원,"23,958,188",KOSDAQ,통신 및 방송 장비 제조업,IT부품,IT하드웨어
1114,1114,1114,101390,아이엠,51661512375,516억원,"37,572,009",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1115,1115,1115,101400,엔시트론,71196579888,711억원,"103,483,401",KOSDAQ,반도체 제조업,반도체,반도체
1116,1116,1116,101490,에스앤에스텍,69665718430,696억원,"19,735,331",KOSDAQ,전자부품 제조업,반도체,반도체
1117,1117,1117,101670,코리아에스이,26082000000,260억원,"18,900,000",KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",금속,"건설,건축관련"
1118,1118,1118,101930,인화정공,52444182100,524억원,"9,331,705",KOSDAQ,선박 및 보트 건조업,"운송장비,부품",조선
1119,1119,1119,102120,어보브반도체,81361982980,813억원,"17,459,653",KOSDAQ,반도체 제조업,반도체,반도체
1120,1120,1120,102280,쌍방울,133643560455,"1,336억원","129,124,213",KOSPI,봉제의복 제조업,섬유의복,"화장품,의류,완구"
1121,1121,1121,102460,이연제약,293475000000,"2,934억원","16,770,000",KOSPI,의약품 제조업,의약품,건강관리
1122,1122,1122,102710,이엔에프테크놀로지,175002382800,"1,750억원","14,227,836",KOSDAQ,기타 화학제품 제조업,화학,화학
1123,1123,1123,102940,코오롱생명과학,965485317600,"9,654억원","11,412,356",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
1124,1124,1124,103140,풍산,751050650400,"7,510억원","28,024,278",KOSPI,1차 비철금속 제조업,철강금속,"비철,목재등"
1125,1125,1125,103230,에스앤더블류,107640000000,"1,076억원","7,200,000",KOSDAQ,일반 목적용 기계 제조업,"기계,장비",조선
1126,1126,1126,103590,일진전기,118286444100,"1,182억원","37,080,390",KOSPI,절연선 및 케이블 제조업,전기전자,기계
1127,1127,1127,104040,대성파인텍,50864581625,508억원,"31,301,281",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
1128,1128,1128,104200,NHN벅스,99344585000,993억원,"14,827,550",KOSDAQ,소프트웨어 개발 및 공급업,디지털컨텐츠,"미디어,교육"
1129,1129,1129,104480,티케이케미칼,211331884050,"2,113억원","90,895,434",KOSDAQ,화학섬유 제조업,화학,화학
1130,1130,1130,104540,코렌텍,65088352150,650억원,"9,937,153",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
1131,1131,1131,104830,원익머트리얼즈,313939200000,"3,139억원","12,608,000",KOSDAQ,기초 화학물질 제조업,반도체,화학
1132,1132,1132,105330,케이엔더블유,23664430460,236억원,"5,661,347",KOSDAQ,전자부품 제조업,일반전기전자,자동차
